kid,billable_serv_id,service_addr,type,rate_code,bill_date,consumpsum
108326,104620,770 CAWSTON AVE KELOWNA,W,555,2013-01-16,156
108338,104618,768 CAWSTON AVE KELOWNA,W,555,2013-01-16,205
108340,104616,764 CAWSTON AVE KELOWNA,W,555,2013-01-16,73
108353,104614,756 CAWSTON AVE KELOWNA,W,555,2013-01-16,96
108365,104612,746 CAWSTON AVE KELOWNA,W,555,2013-01-16,148
108377,104610,740 CAWSTON AVE KELOWNA,W,555,2013-01-16,277
108389,104608,738 CAWSTON AVE KELOWNA,W,555,2013-01-16,194
108391,104591,626 CAWSTON AVE KELOWNA,W,555,2013-01-26,70
108403,104606,730 CAWSTON AVE KELOWNA,W,555,2013-01-16,196
108415,104604,726 CAWSTON AVE KELOWNA,W,555,2013-01-16,147
108427,104598,650 CAWSTON AVE KELOWNA,W,555,2013-01-26,111
108439,104573,574 CAWSTON AVE KELOWNA,W,555,2013-01-26,101
108441,123386,785 WALROD ST KELOWNA,W,555,2013-01-16,207
108454,123382,775 WALROD ST KELOWNA,W,555,2013-01-16,38
108466,124636,882 MARTIN AVE  WATER KELOWNA,W,555,2013-01-16,227
108478,124672,872 MARTIN AVE  WATER KELOWNA,W,555,2013-01-16,486
108480,114456,862 MARTIN AVE  MAIN KELOWNA,W,555,2013-01-16,459
108492,114452,852 MARTIN AVE KELOWNA,W,555,2013-01-16,196
108504,114448,842 MARTIN AVE KELOWNA,W,555,2013-01-16,251
108516,114443,832 MARTIN AVE  MAIN KELOWNA,W,555,2013-01-16,215
108528,114425,805 MARTIN AVE KELOWNA,W,555,2013-01-16,63
108530,114439,822 MARTIN AVE KELOWNA,W,555,2013-01-16,119
108542,114435,816 MARTIN AVE KELOWNA,W,555,2013-01-16,130
108555,114429,810 MARTIN AVE KELOWNA,W,555,2013-01-16,98
108567,114426,806 MARTIN AVE KELOWNA,W,555,2013-01-16,375
108579,114423,802 MARTIN AVE KELOWNA,W,555,2013-01-16,502
108581,114431,811 MARTIN AVE  WTR KELOWNA,W,555,2013-01-16,216
108593,124670,815 MARTIN AVE  WATER KELOWNA,W,555,2013-01-16,338
108605,114436,821 MARTIN AVE  MAIN KELOWNA,W,555,2013-01-16,625
108617,114441,831 MARTIN AVE KELOWNA,W,555,2013-01-16,234
108629,114446,841 MARTIN AVE KELOWNA,W,555,2013-01-16,213
108631,114450,851 MARTIN AVE KELOWNA,W,555,2013-01-16,243
108643,114454,861 MARTIN AVE KELOWNA,W,555,2013-01-16,241
108656,123378,765 WALROD ST KELOWNA,W,555,2013-01-16,155
108668,124673,881 MARTIN AVE  WTR KELOWNA,W,555,2013-01-16,268
108706,114459,871 MARTIN AVE KELOWNA,W,555,2013-01-16,299
108718,114421,801 MARTIN AVE  MAIN KELOWNA,W,555,2013-01-16,402
108732,123370,751 WALROD ST KELOWNA,W,555,2013-01-16,284
108744,123373,757 WALROD ST KELOWNA,W,555,2013-01-16,177
108757,123372,753 WALROD ST KELOWNA,W,555,2013-01-16,200
108769,101072,1898 BARLEE RD KELOWNA,W,557,2013-01-06,199
108769,185553,1898 BARLEE RD  Garde KELOWNA,W,695,2013-01-06,1237
108771,101069,1890 BARLEE RD KELOWNA,W,555,2013-01-06,2
108783,103943,579 CADDER AVE KELOWNA,W,555,2013-01-26,206
108795,103937,565 CADDER AVE KELOWNA,W,555,2013-01-26,612
108795,103939,569 CADDER AVE KELOWNA,W,555,2013-01-26,200
108807,116759,2119 PANDOSY ST KELOWNA,W,555,2013-01-26,138
108819,116758,2109 PANDOSY ST KELOWNA,W,555,2013-01-26,146
108821,120038,457 SARSONS RD KELOWNA,W,555,2013-01-26,427
108845,100969,727 BAILLIE AVE KELOWNA,W,600,2013-01-16,33
108858,100973,731 BAILLIE AVE KELOWNA,W,600,2013-01-16,51
108860,100975,735 BAILLIE AVE KELOWNA,W,600,2013-01-16,50
108884,124665,1067 MARTIN AVE  WATER KELOWNA,W,555,2013-01-16,368
108896,114363,1055 MARTIN AVE KELOWNA,W,555,2013-01-16,215
108961,112144,4353 LAKESHORE RD KELOWNA,W,555,2013-01-26,454
108973,112904,975 LAWRENCE AVE KELOWNA,W,555,2013-01-06,186
108985,112143,4347 LAKESHORE RD KELOWNA,W,555,2013-01-26,644
108997,117962,1190 RAYMER AVE KELOWNA,W,555,2013-01-16,558
109001,117958,1160 RAYMER AVE KELOWNA,W,555,2013-01-16,67
109013,117957,1150 RAYMER AVE KELOWNA,W,555,2013-01-16,438
109025,112833,831 LAWRENCE AVE KELOWNA,W,555,2013-01-06,232
109076,111882,263 LAKE AVE KELOWNA,W,555,2013-01-16,344
109140,112603,1339 LAWRENCE AVE KELOWNA,W,555,2013-01-06,418
109153,112601,1327 LAWRENCE AVE KELOWNA,W,555,2013-01-06,310
109165,112607,1353 LAWRENCE AVE KELOWNA,W,555,2013-01-06,208
109177,112047,3697 LAKESHORE RD KELOWNA,W,555,2013-01-26,454
109189,112042,3683 LAKESHORE RD KELOWNA,W,555,2013-01-26,621
109203,112044,3689 LAKESHORE RD KELOWNA,W,555,2013-01-26,229
109227,112041,3677 LAKESHORE RD KELOWNA,W,555,2013-01-26,442
109239,112050,3745 LAKESHORE RD KELOWNA,W,603,2013-01-26,33839
109239,112051,3745 LAKESHORE RD KELOWNA,W,555,2013-01-26,879
109241,106248,1960 DAYTON ST KELOWNA,W,600,2013-01-06,1676
109241,183999,1910 DAYTON ST KELOWNA,W,601,2013-01-06,28
109280,109923,1995 HARVEY AVE KELOWNA,W,601,2013-01-06,2052
109886,101103,691 BARNABY RD KELOWNA,W,555,2013-01-16,441
109898,101102,687 BARNABY RD KELOWNA,W,555,2013-01-16,698
109912,101105,697 BARNABY RD KELOWNA,W,555,2013-01-16,340
109924,101091,631 BARNABY RD KELOWNA,W,555,2013-01-16,136
109936,101097,655 BARNABY RD KELOWNA,W,555,2013-01-16,658
109948,101095,645 BARNABY RD KELOWNA,W,555,2013-01-16,270
109951,101093,637 BARNABY RD KELOWNA,W,555,2013-01-16,349
109963,101099,665 BARNABY RD KELOWNA,W,555,2013-01-16,340
109987,104106,1075 CALMELS CRES KELOWNA,W,555,2013-01-06,555
109999,104104,1069 CALMELS CRES KELOWNA,W,555,2013-01-06,414
110027,104102,1065 CALMELS CRES KELOWNA,W,555,2013-01-06,230
110039,107616,975 FAIRWAY CRES KELOWNA,W,555,2013-01-06,512
110041,107603,945 FAIRWAY CRES KELOWNA,W,555,2013-01-06,726
110054,112301,1676 LAMBERT AVE KELOWNA,W,555,2013-01-06,285
110066,107606,948 FAIRWAY CRES KELOWNA,W,555,2013-01-06,585
110078,107588,900 FAIRWAY CRES KELOWNA,W,555,2013-01-06,652
110080,112297,1666 LAMBERT AVE KELOWNA,W,555,2013-01-06,446
110092,112293,1646 LAMBERT AVE KELOWNA,W,555,2013-01-06,231
110104,112291,1626 LAMBERT AVE KELOWNA,W,555,2013-01-06,148
110116,107600,936 FAIRWAY CRES KELOWNA,W,555,2013-01-06,711
110128,107592,912 FAIRWAY CRES KELOWNA,W,555,2013-01-06,215
110130,107618,978 FAIRWAY CRES KELOWNA,W,555,2013-01-06,360
110142,107614,972 FAIRWAY CRES KELOWNA,W,555,2013-01-06,543
110155,107612,966 FAIRWAY CRES KELOWNA,W,555,2013-01-06,443
110167,107602,944 FAIRWAY CRES KELOWNA,W,555,2013-01-06,355
110179,107610,960 FAIRWAY CRES KELOWNA,W,555,2013-01-06,242
110181,107624,996 FAIRWAY CRES KELOWNA,W,555,2013-01-06,577
110193,107622,990 FAIRWAY CRES KELOWNA,W,555,2013-01-06,462
110205,107590,906 FAIRWAY CRES KELOWNA,W,555,2013-01-06,783
110217,107608,954 FAIRWAY CRES KELOWNA,W,555,2013-01-06,330
110229,107598,930 FAIRWAY CRES KELOWNA,W,555,2013-01-06,475
110231,107620,984 FAIRWAY CRES KELOWNA,W,555,2013-01-06,364
110282,112187,4821 LAKESHORE RD KELOWNA,W,555,2013-01-16,454
110294,112190,4833 LAKESHORE RD KELOWNA,W,555,2013-01-16,309
110318,110015,771 HARVEY AVE KELOWNA,W,555,2013-01-06,339
110318,110017,775 HARVEY AVE KELOWNA,W,555,2013-01-06,616
110320,110012,757 HARVEY AVE KELOWNA,W,555,2013-01-06,156
110332,120106,802 SAUCIER AVE KELOWNA,W,555,2013-01-06,491
110344,123337,3098 WALNUT ST KELOWNA,W,555,2013-01-26,467
110369,120104,801 SAUCIER AVE KELOWNA,W,555,2013-01-06,83
110371,120100,791 SAUCIER AVE KELOWNA,W,555,2013-01-06,315
110383,120098,781 SAUCIER AVE KELOWNA,W,555,2013-01-06,324
110395,120110,812 SAUCIER AVE KELOWNA,W,555,2013-01-06,535
110407,116764,2127 PANDOSY ST KELOWNA,W,555,2013-01-26,110
110419,120120,832 SAUCIER AVE KELOWNA,W,555,2013-01-06,385
110433,120078,741 SAUCIER AVE KELOWNA,W,555,2013-01-06,225
110445,116766,2137 PANDOSY ST KELOWNA,W,555,2013-01-26,161
110472,120116,822 SAUCIER AVE KELOWNA,W,555,2013-01-06,306
110496,124768,777 HARVEY AVE KELOWNA,W,555,2013-01-06,195
110508,110021,801 HARVEY AVE KELOWNA,W,555,2013-01-06,485
110510,166010,787 HARVEY AVE KELOWNA,W,555,2013-01-06,187
110510,166015,789 HARVEY AVE KELOWNA,W,555,2013-01-06,339
110522,120085,756 SAUCIER AVE KELOWNA,W,555,2013-01-06,186
110534,120102,792 SAUCIER AVE KELOWNA,W,555,2013-01-06,553
110546,120122,840 SAUCIER AVE KELOWNA,W,555,2013-01-06,457
110561,120089,770 SAUCIER AVE KELOWNA,W,555,2013-01-06,320
110561,120094,772 SAUCIER AVE KELOWNA,W,555,2013-01-06,193
110573,120096,778 SAUCIER AVE KELOWNA,W,555,2013-01-06,346
110585,120091,771 SAUCIER AVE  MAIN KELOWNA,W,555,2013-01-06,450
110597,120087,761 SAUCIER AVE KELOWNA,W,555,2013-01-06,398
110609,120124,841 SAUCIER AVE KELOWNA,W,555,2013-01-06,646
110623,120126,849 SAUCIER AVE KELOWNA,W,555,2013-01-06,249
110635,120083,751 SAUCIER AVE KELOWNA,W,555,2013-01-06,367
110647,110025,819 HARVEY AVE KELOWNA,W,555,2013-01-06,704
110650,110023,809 HARVEY AVE KELOWNA,W,555,2013-01-06,442
110674,120118,831 SAUCIER AVE KELOWNA,W,555,2013-01-06,250
110686,120112,819 SAUCIER AVE KELOWNA,W,555,2013-01-06,273
110686,120114,821 SAUCIER AVE KELOWNA,W,555,2013-01-06,343
110698,110029,843 HARVEY AVE KELOWNA,W,555,2013-01-06,357
110700,110027,831 HARVEY AVE KELOWNA,W,555,2013-01-06,1368
110763,101058,1834 BARLEE RD KELOWNA,W,555,2013-01-06,324
110775,101057,1824 BARLEE RD KELOWNA,W,555,2013-01-06,124
110787,101059,1846 BARLEE RD KELOWNA,W,555,2013-01-06,285
110799,117116,437 PARK AVE KELOWNA,W,555,2013-01-26,278
110799,117118,439 PARK AVE KELOWNA,W,555,2013-01-26,161
110813,101065,1878 BARLEE RD KELOWNA,W,555,2013-01-06,88
110837,112043,3684 LAKESHORE RD KELOWNA,W,555,2013-01-26,566
110852,101068,1886 BARLEE RD KELOWNA,W,555,2013-01-06,199
110864,117120,455 PARK AVE KELOWNA,W,555,2013-01-26,326
110888,101064,1870 BARLEE RD KELOWNA,W,555,2013-01-06,343
110890,101062,1864 BARLEE RD KELOWNA,W,555,2013-01-06,443
110902,101061,1858 BARLEE RD KELOWNA,W,555,2013-01-06,110
110940,116826,2269 PANDOSY ST KELOWNA,W,555,2013-01-26,171
110953,116828,2275 PANDOSY ST  WATER KELOWNA,W,555,2013-01-26,302
110989,116830,2283 PANDOSY ST KELOWNA,W,555,2013-01-26,310
111017,123695,1921 WATER ST KELOWNA,W,555,2013-01-16,177
111031,123701,1931 WATER ST KELOWNA,W,555,2013-01-16,177
111043,112443,970 LAURIER AVE KELOWNA,W,555,2013-01-06,171
111043,112444,972 LAURIER AVE KELOWNA,W,555,2013-01-06,245
111056,112453,998 LAURIER AVE KELOWNA,W,555,2013-01-06,124
111070,112394,1002 LAURIER AVE KELOWNA,W,555,2013-01-06,172
111144,104378,1053 CASCADE PL KELOWNA,W,555,2013-01-06,477
111157,104375,1047 CASCADE PL KELOWNA,W,555,2013-01-06,1793
111169,104370,1031 CASCADE PL KELOWNA,W,555,2013-01-06,431
111171,104369,1029 CASCADE PL KELOWNA,W,555,2013-01-06,375
111183,104391,1096 CASCADE PL KELOWNA,W,555,2013-01-06,416
111195,104390,1092 CASCADE PL KELOWNA,W,555,2013-01-06,304
111207,104380,1059 CASCADE PL KELOWNA,W,555,2013-01-06,544
111219,104386,1071 CASCADE PL KELOWNA,W,555,2013-01-06,342
111221,104353,2335 CASCADE CRT KELOWNA,W,555,2013-01-06,232
111245,104389,1077 CASCADE PL KELOWNA,W,555,2013-01-06,190
111258,104394,991 CASCADE PL KELOWNA,W,555,2013-01-06,419
111260,104397,999 CASCADE PL KELOWNA,W,555,2013-01-06,165
111284,182097,1005 CASCADE PL KELOWNA,W,555,2013-01-06,619
111296,112204,4961 LAKESHORE RD KELOWNA,W,555,2013-01-16,237
111322,104393,988 CASCADE PL KELOWNA,W,555,2013-01-06,499
111334,104395,992 CASCADE PL KELOWNA,W,555,2013-01-06,147
111346,104396,996 CASCADE PL KELOWNA,W,555,2013-01-06,479
111359,104359,1000 CASCADE PL KELOWNA,W,555,2013-01-06,660
111361,104360,1004 CASCADE PL KELOWNA,W,555,2013-01-06,288
111385,117332,664 PATTERSON AVE KELOWNA,W,555,2013-01-26,285
111397,117330,656 PATTERSON AVE KELOWNA,W,555,2013-01-26,312
111409,104361,1008 CASCADE PL KELOWNA,W,555,2013-01-06,304
111409,104362,1008 CASCADE PL KELOWNA,W,555,2013-01-06,253
111411,112020,3531 LAKESHORE RD KELOWNA,W,555,2013-01-26,16
111435,104367,1025 CASCADE PL KELOWNA,W,555,2013-01-06,292
111447,104363,1011 CASCADE PL KELOWNA,W,555,2013-01-06,454
111450,104392,985 CASCADE PL KELOWNA,W,555,2013-01-06,361
111462,104364,1016 CASCADE PL KELOWNA,W,555,2013-01-06,597
111474,104365,1020 CASCADE PL KELOWNA,W,555,2013-01-06,459
111486,104366,1024 CASCADE PL KELOWNA,W,555,2013-01-06,351
111548,104382,1063 CASCADE PL KELOWNA,W,555,2013-01-06,212
111551,110094,969 HARVEY AVE KELOWNA,W,583,2013-01-06,10353
111551,134373,969 HARVEY AVE KELOWNA,W,589,2013-01-06,0
111575,104368,1028 CASCADE PL KELOWNA,W,555,2013-01-06,474
111599,177714,1110 HARVEY AVE  HOUSE KELOWNA,W,602,2013-01-06,4113
111599,177715,1110 HARVEY AVE  HOUSE KELOWNA,W,600,2013-01-06,1053
111613,104371,1032 CASCADE PL KELOWNA,W,555,2013-01-06,516
111625,104350,2320 CASCADE CRT KELOWNA,W,555,2013-01-06,1151
111637,104351,2325 CASCADE CRT KELOWNA,W,555,2013-01-06,432
111652,104372,1036 CASCADE PL KELOWNA,W,555,2013-01-06,522
111688,104373,1040 CASCADE PL KELOWNA,W,555,2013-01-06,664
111690,104374,1044 CASCADE PL KELOWNA,W,555,2013-01-06,518
111702,104352,2330 CASCADE CRT KELOWNA,W,555,2013-01-06,611
111714,104376,1048 CASCADE PL KELOWNA,W,555,2013-01-06,334
111726,104377,1052 CASCADE PL KELOWNA,W,555,2013-01-06,431
111738,104354,2340 CASCADE CRT KELOWNA,W,555,2013-01-06,460
111753,104379,1056 CASCADE PL KELOWNA,W,555,2013-01-06,239
111765,104381,1060 CASCADE PL KELOWNA,W,555,2013-01-06,256
111777,104383,1064 CASCADE PL KELOWNA,W,555,2013-01-06,486
111789,104384,1067 CASCADE PL KELOWNA,W,555,2013-01-06,630
111791,104385,1068 CASCADE PL KELOWNA,W,555,2013-01-06,324
111803,104387,1072 CASCADE PL KELOWNA,W,555,2013-01-06,386
111815,104388,1076 CASCADE PL KELOWNA,W,555,2013-01-06,239
111827,104355,2350 CASCADE CRT KELOWNA,W,555,2013-01-06,321
112021,112137,4333 LAKESHORE RD KELOWNA,W,555,2013-01-26,485
112033,123727,3214 WATT RD KELOWNA,W,555,2013-01-26,695
112060,117306,540 PATTERSON AVE KELOWNA,W,555,2013-01-26,183
112096,117304,530 PATTERSON AVE KELOWNA,W,555,2013-01-26,316
112110,112147,4377 LAKESHORE RD KELOWNA,W,555,2013-01-26,179
112134,112136,4329 LAKESHORE RD KELOWNA,W,555,2013-01-26,135
112197,117011,3039 PANDOSY ST  3033 KELOWNA,W,602,2013-01-26,6119
112286,117301,496 PATTERSON AVE KELOWNA,W,555,2013-01-26,372
112336,117298,490 PATTERSON AVE KELOWNA,W,555,2013-01-26,794
112363,112330,3563 LANDIE RD KELOWNA,W,555,2013-01-26,322
112375,112328,3553 LANDIE RD KELOWNA,W,555,2013-01-26,697
112387,118058,4564 RAYMER RD KELOWNA,W,555,2013-01-26,204
112449,118056,4560 RAYMER RD KELOWNA,W,555,2013-01-26,347
112476,116683,1980 PANDOSY ST KELOWNA,W,583,2013-01-26,6249
112577,114344,1026 MARTIN AVE KELOWNA,W,555,2013-01-16,706
112589,114340,1020 MARTIN AVE  MN B KELOWNA,W,555,2013-01-16,251
112591,114337,1016 MARTIN AVE KELOWNA,W,555,2013-01-16,224
112779,104269,26 CARO RD KELOWNA,W,555,2013-01-06,275
112793,104268,23 CARO RD KELOWNA,W,555,2013-01-06,477
112805,104267,19 CARO RD KELOWNA,W,555,2013-01-06,304
112817,131779,27 CARO RD  PARK KELOWNA,W,693,2013-01-06,1049
112829,104259,48 CARAMILLO RD KELOWNA,W,555,2013-01-06,522
112831,104260,51 CARAMILLO RD KELOWNA,W,555,2013-01-06,343
112843,172630,5861 LAKESHORE RD KELOWNA,W,555,2013-01-16,386
112882,170173,5851 LAKESHORE RD KELOWNA,W,555,2013-01-16,502
112894,170530,5871 LAKESHORE RD KELOWNA,W,555,2013-01-16,113
112944,172631,5891 LAKESHORE RD KELOWNA,W,555,2013-01-16,271
112969,116387,1910 PANDOSY ST  111 KELOWNA,W,582,2013-01-26,8795
112983,104265,11 CARO RD KELOWNA,W,555,2013-01-06,436
112995,111971,4818 LAKESHORE PL KELOWNA,W,555,2013-01-16,680
113011,104266,15 CARO RD KELOWNA,W,555,2013-01-06,379
113023,112188,4825 LAKESHORE RD KELOWNA,W,555,2013-01-16,326
113403,104270,4 CARO RD KELOWNA,W,555,2013-01-06,335
113415,104271,7 CARO RD KELOWNA,W,555,2013-01-06,301
113516,104272,8 CARO RD KELOWNA,W,555,2013-01-06,278
113757,125081,665 CADDER AVE  1 KELOWNA,W,555,2013-01-26,402
113771,103967,663 CADDER AVE KELOWNA,W,555,2013-01-26,344
113783,117098,369 PARK AVE KELOWNA,W,555,2013-01-26,443
113795,112227,1519 LAKEVIEW ST KELOWNA,W,555,2013-01-06,679
113845,112572,1252 LAWRENCE AVE KELOWNA,W,555,2013-01-06,131
113858,112625,1480 LAWRENCE AVE KELOWNA,W,555,2013-01-06,247
113934,117094,359 PARK AVE KELOWNA,W,555,2013-01-26,87
113946,112575,1262 LAWRENCE AVE KELOWNA,W,555,2013-01-06,657
113959,112630,1490 LAWRENCE AVE KELOWNA,W,555,2013-01-06,702
113961,112611,1412 LAWRENCE AVE  WATER KELOWNA,W,555,2013-01-06,557
113973,112229,1537 LAKEVIEW ST KELOWNA,W,555,2013-01-06,341
113985,112233,1563 LAKEVIEW ST KELOWNA,W,555,2013-01-06,191
113997,112231,1547 LAKEVIEW ST KELOWNA,W,555,2013-01-06,207
114001,111115,1260 KELGLEN CRES KELOWNA,W,580,2013-01-06,1078
114001,112576,1281 LAWRENCE AVE KELOWNA,W,580,2013-01-06,923
114013,112545,1221 LAWRENCE AVE KELOWNA,W,581,2013-01-06,1345
114052,117108,391 PARK AVE  W&S KELOWNA,W,555,2013-01-26,373
114114,117106,387 PARK AVE KELOWNA,W,555,2013-01-26,498
114189,117102,379 PARK AVE KELOWNA,W,555,2013-01-26,231
114239,118107,821 RAYMER RD KELOWNA,W,555,2013-01-26,289
114280,112900,963 LAWRENCE AVE KELOWNA,W,555,2013-01-06,727
114304,116876,2483 PANDOSY ST KELOWNA,W,555,2013-01-26,125
114342,118109,827 RAYMER RD KELOWNA,W,555,2013-01-26,666
114355,118110,833 RAYMER RD KELOWNA,W,555,2013-01-26,1961
114379,116880,2491 PANDOSY ST KELOWNA,W,555,2013-01-26,354
114405,117930,581 RADANT RD KELOWNA,W,555,2013-01-26,376
114417,117928,575 RADANT RD KELOWNA,W,555,2013-01-26,416
114429,123711,1953 WATER ST KELOWNA,W,555,2013-01-16,425
114482,114328,1896 MARSHALL ST  MAIN KELOWNA,W,555,2013-01-26,324
114571,116960,2940 PANDOSY ST  2950 KELOWNA,W,600,2013-01-26,156
114633,118043,996 RAYMER AVE KELOWNA,W,590,2013-01-16,212
114633,118044,998 RAYMER AVE KELOWNA,W,590,2013-01-16,323
114936,117367,773 PATTERSON AVE KELOWNA,W,590,2013-01-16,136
114936,117371,777 PATTERSON AVE KELOWNA,W,590,2013-01-16,192
114999,112855,875 LAWRENCE AVE KELOWNA,W,555,2013-01-06,434
115283,107596,924 FAIRWAY CRES KELOWNA,W,555,2013-01-06,959
115295,107594,916 FAIRWAY CRES KELOWNA,W,555,2013-01-06,912
115319,176337,525 DENALI DR KELOWNA,W,555,2013-01-06,309
115358,112257,1479 LAMBERT AVE KELOWNA,W,555,2013-01-06,144
115372,112258,1489 LAMBERT AVE KELOWNA,W,555,2013-01-06,226
115396,117073,4850 SWALLOW CRT KELOWNA,W,555,2013-01-16,2081
115434,108168,591 GASTON AVE KELOWNA,W,600,2013-01-26,66
115446,108154,571 GASTON AVE KELOWNA,W,600,2013-01-26,76
115459,108159,581 GASTON AVE  Water KELOWNA,W,600,2013-01-26,227
115459,108163,585 GASTON AVE  1 KELOWNA,W,600,2013-01-26,0
115473,167325,4191 LAKESHORE RD KELOWNA,W,555,2013-01-26,527
115562,118021,852 RAYMER AVE KELOWNA,W,555,2013-01-16,837
115600,104338,1946 CARRUTHERS ST  WATER KELOWNA,W,555,2013-01-06,726
115612,104344,1956 CARRUTHERS ST KELOWNA,W,555,2013-01-06,425
115636,112011,3511 LAKESHORE RD KELOWNA,W,555,2013-01-26,635
115648,118019,840 RAYMER AVE KELOWNA,W,555,2013-01-16,606
115651,118017,824 RAYMER AVE KELOWNA,W,555,2013-01-16,291
115663,118015,810 RAYMER AVE KELOWNA,W,555,2013-01-16,477
115713,112467,1029 LAWRENCE AVE  UPSTA KELOWNA,W,555,2013-01-06,245
115752,114353,1034 MARTIN AVE KELOWNA,W,555,2013-01-16,346
115764,114349,1030 MARTIN AVE KELOWNA,W,555,2013-01-16,638
115776,117923,558 RADANT RD KELOWNA,W,555,2013-01-26,140
115814,101252,632 BAY AVE KELOWNA,W,555,2013-01-26,67
115826,101248,622 BAY AVE KELOWNA,W,555,2013-01-26,173
115838,101244,612 BAY AVE KELOWNA,W,555,2013-01-26,0
115853,101276,692 BAY AVE  WTR KELOWNA,W,555,2013-01-26,738
115877,101234,590 BAY AVE KELOWNA,W,555,2013-01-26,95
115891,101256,642 BAY AVE KELOWNA,W,555,2013-01-26,279
115939,101240,602 BAY AVE KELOWNA,W,555,2013-01-26,108
115941,101230,580 BAY AVE KELOWNA,W,555,2013-01-26,160
115954,101272,682 BAY AVE KELOWNA,W,555,2013-01-26,85
115966,117267,391 PATTERSON AVE KELOWNA,W,555,2013-01-26,153
115978,123427,390 WARDLAW AVE KELOWNA,W,555,2013-01-26,183
115980,101268,672 BAY AVE KELOWNA,W,555,2013-01-26,232
115992,101226,570 BAY AVE KELOWNA,W,555,2013-01-26,153
116006,101264,662 BAY AVE KELOWNA,W,555,2013-01-26,146
116018,101259,652 BAY AVE KELOWNA,W,555,2013-01-26,223
116020,101214,540 BAY AVE KELOWNA,W,555,2013-01-26,214
116032,101218,550 BAY AVE KELOWNA,W,555,2013-01-26,148
116044,101222,560 BAY AVE KELOWNA,W,555,2013-01-26,102
116057,101210,530 BAY AVE KELOWNA,W,555,2013-01-26,98
116069,101208,520 BAY AVE KELOWNA,W,555,2013-01-26,356
116071,117005,3023 PANDOSY ST KELOWNA,W,600,2013-01-26,196
116083,120068,575 SARSONS RD KELOWNA,W,555,2013-01-26,398
116095,116937,2821 PANDOSY ST KELOWNA,W,600,2013-01-26,1345
116107,116940,2903 PANDOSY ST KELOWNA,W,602,2013-01-26,1080
116119,120066,555 SARSONS RD KELOWNA,W,555,2013-01-26,349
116121,120067,565 SARSONS RD KELOWNA,W,555,2013-01-26,96
116133,116947,2925 PANDOSY ST KELOWNA,W,602,2013-01-26,449
116158,117353,741 PATTERSON AVE KELOWNA,W,555,2013-01-16,227
116160,117351,737 PATTERSON AVE KELOWNA,W,555,2013-01-16,114
116172,120065,545 SARSONS RD KELOWNA,W,555,2013-01-26,287
116184,120062,525 SARSONS RD KELOWNA,W,555,2013-01-26,195
116196,120064,535 SARSONS RD KELOWNA,W,555,2013-01-26,394
116208,120059,515 SARSONS RD KELOWNA,W,555,2013-01-26,575
116210,116985,3001 PANDOSY ST  WATER KELOWNA,W,600,2013-01-26,942
116210,116986,3001 PANDOSY ST  WATER KELOWNA,W,600,2013-01-26,0
116222,120069,585 SARSONS RD KELOWNA,W,555,2013-01-26,1102
116234,112154,4430 LAKESHORE RD KELOWNA,W,555,2013-01-26,197
116246,120070,595 SARSONS RD KELOWNA,W,555,2013-01-26,384
116259,120071,605 SARSONS RD KELOWNA,W,555,2013-01-26,406
116261,116930,2811 PANDOSY ST KELOWNA,W,600,2013-01-26,75
116273,112157,4440 LAKESHORE RD KELOWNA,W,555,2013-01-26,358
116309,117000,3011 PANDOSY ST  3013 KELOWNA,W,600,2013-01-26,1707
116311,112372,5195 LARK ST KELOWNA,W,555,2013-01-16,517
116350,112370,5177 LARK ST KELOWNA,W,555,2013-01-16,526
116362,106152,499 CURLEW DR KELOWNA,W,555,2013-01-16,650
116374,112368,5154 LARK ST KELOWNA,W,555,2013-01-16,737
116386,112366,5142 LARK ST KELOWNA,W,555,2013-01-16,1093
116398,112371,5185 LARK ST KELOWNA,W,555,2013-01-16,999
116400,106154,504 CURLEW DR KELOWNA,W,555,2013-01-16,602
116424,114324,1888 MARSHALL ST KELOWNA,W,555,2013-01-26,154
116436,114322,1882 MARSHALL ST KELOWNA,W,555,2013-01-26,180
116448,114318,1876 MARSHALL ST KELOWNA,W,555,2013-01-26,106
116451,114309,1868 MARSHALL ST KELOWNA,W,555,2013-01-26,651
116463,114307,1860 MARSHALL ST KELOWNA,W,555,2013-01-26,187
116475,114305,1859 MARSHALL ST KELOWNA,W,555,2013-01-26,254
116487,114310,1869 MARSHALL ST KELOWNA,W,580,2013-01-26,640
116499,114320,1879 MARSHALL ST KELOWNA,W,555,2013-01-26,110
116537,112365,5136 LARK ST KELOWNA,W,555,2013-01-16,438
116549,112374,5213 LARK ST KELOWNA,W,555,2013-01-16,623
116564,112373,5201 LARK ST KELOWNA,W,555,2013-01-16,455
116576,106153,500 CURLEW DR KELOWNA,W,555,2013-01-16,424
116588,117328,647 PATTERSON AVE KELOWNA,W,555,2013-01-26,89
116590,106727,569 ELDORADO RD KELOWNA,W,555,2013-01-26,795
116602,106067,405 CURLEW DR KELOWNA,W,555,2013-01-16,733
116626,117318,601 PATTERSON AVE  WTR KELOWNA,W,555,2013-01-26,534
116638,184132,5210 LARK ST KELOWNA,W,695,2013-01-16,4992
116653,116890,2579 PANDOSY ST KELOWNA,W,555,2013-01-26,230
116665,117312,575 PATTERSON AVE KELOWNA,W,555,2013-01-26,366
116677,119996,335 SANDPIPER ST KELOWNA,W,555,2013-01-16,460
